"","id","Cycle","id.1","id.2","value.0.1","value.0.2","BWH","BWD","BWA","IWH","IWD","IWA","LBH","LBD","LBA","BSH","BSD","BSA","value.1","value.2","value.3","value.4","value.5","value.6","value.7","value.8","value.9","value.10","Result"
"1011",8819,"4",8697,8178,3.91856476196251,1.00798570038751,2.3,3.4,2.95,2.2,3.3,2.9,2.3,3.5,2.88,2.2,3.4,3.1,-0.0816544777883375,-6.16433875790758,0.43064382763095,2.67413316319144,-2.16740054829086,-2.06328834652457,5.59351991067301,-0.396433799794386,0.00046720487248672,0.639470873372206,"0"
"1012",8820,"4",9904,8165,2.00523467461128,-1.40696704527363,2.15,3.3,3.6,2.05,3.2,3.3,2.05,3.5,3.4,2.15,3.3,3.3,0.537313449628051,1.04963201442194,4.76549364318985,-2.21781906989138,3.02276759317751,1.15506077567042,-1.13742159823879,-0.99976719522653,-0.0700965111234681,-0.645868630473431,"1"
"1013",8821,"4",9905,8358,1.55051081704471,2.34793672594242,1.7,3.6,5,1.75,3.4,4.3,1.7,3.6,5,1.7,3.75,4.75,-0.241464364979257,9.59993360305936,13.1805673264129,0.858590556693017,7.62375389227369,-8.15839396660334,4.47003162940519,-0.0895458264469227,0.0604386430410574,0.960232397788926,"1"
"1014",8822,"4",10269,9788,-0.277525399495978,2.35621778829955,2.6,3.4,2.7,2.4,3.2,2.7,2.5,3.4,2.7,2.6,3.25,2.62,-0.237376945587929,-31.7753839449302,4.60530052261274,0.72116454240884,4.25719185448139,2.19173009333033,401.471259472133,-0.725051813884232,-0.0371853798119061,0.121724034965551,"-1"
"1015",8823,"4",8722,10189,1.69776297434442,3.08844543807209,3.8,3.5,2,3.3,3.3,2,4,3.75,1.83,3.8,3.5,1.91,0.991428741578152,-23.202928888524,1.07609547436472,2.27937064697588,5.96636278771272,-1.8118045140576,2976.53731916584,0.293156775789392,0.0197331168357643,0.96326599084861,"-1"
"1016",8824,"4",8406,8350,1.63844180897224,1.38681748625822,2.4,3.25,2.9,2.3,3.1,2.9,2.4,3.4,2.8,2.5,3.25,2.75,0.996792924400706,-7.38683035891407,27.1650052041373,1.57602698650195,-2.41639555727825,10.2025530453969,50.9158826322259,0.37597107456754,-0.0835953639577428,0.999224162952359,"0"
"1017",8825,"4",8177,9790,-1.38762506898065,1.73820566781797,2.4,3.4,2.95,2.3,3.2,2.8,2.3,3.4,3,2.38,3.25,2.9,-0.181839621798261,2.29969378711953,46.4089697492103,0.134163832771948,7.45093724058862,7.99872611423221,49.8218832182321,-8.34992953750444e-05,0.00902304929581323,0.820568255829646,"-1"
"1018",8826,"4",8178,8697,0.983409810734288,-0.269567304756492,1.83,3.75,3.75,1.9,3.4,3.55,1.83,3.6,4.2,1.91,3.5,4,-0.995274148729363,-8.55404191828783,1.68841865337657,-1.65169369705,3.14424999385156,4.78563256475114,-4.01059941083604,-0.931952801910613,0.0182631906509471,-0.895071090765006,"1"
"1019",8827,"4",10189,8722,6.00942767038392,1.92118148505688,1.55,4,5.5,1.55,3.7,5.4,1.62,3.75,5.5,1.62,3.75,5.5,0.329892460325582,-3.9527652214523,188.765130491213,-2.45737648510977,-6.6321822823419,0.000498809186248672,3.11638911924207,0.856104669221303,0.0384255464681469,-0.629407717638045,"1"
"1020",8828,"4",9790,8177,1.51162817141899,1.96107656299137,1.88,3.5,3.8,1.85,3.4,3.8,1.83,3.75,4,1.91,3.5,3.8,-0.209416400723631,8.7984921976088,2.04711014158869,0.96869877431234,-8.03480763651652,-2.36470411795018,50.8932530324923,0.831852735034747,0.0286091511220507,0.31107634314055,"0"
"1021",8829,"4",8165,9904,-0.292607279199147,2.44012620439753,2.2,3.3,3.1,2.3,3.3,2.75,2.3,3.4,3,2.2,3.3,3.2,0.34009772315333,-13.2518222760044,0.945483835812741,-1.76326286827274,-2.4156415449258,-11.3156771499285,52.6359198895283,0.0802759709933549,0.0448694187787294,-0.0976410333882997,"-1"
"1022",8830,"4",8358,9905,-1.6480631183945,0.545369904255494,2.35,3.4,2.8,2.3,3.3,2.75,2.3,3.4,3,2.4,3.3,2.88,0.559334067087922,3.40593844141998,8.16084877240253,2.38129985606995,6.69587505932349,2.92136745258117,51.3605745810166,0.0832863783393917,-0.0342255466615333,0.969706743097342,"-1"
"1023",8831,"4",8350,8406,-0.687030239572772,1.50938127352856,1.83,3.4,4.15,1.9,3.3,3.7,1.83,3.6,4.2,1.83,3.5,4.2,0.540961453872161,-1.24703448396668,0.643411397144359,-0.884411545194419,-10.4710851407408,-3.11759880918145,5.29429500271446,-0.232012525141679,-0.074290512661114,0.344747617975898,"0"
"1024",8832,"4",8226,9789,2.49948102728469,-1.31212570890784,4.4,3.8,1.7,4,3.4,1.8,4.5,3.75,1.73,5,3.75,1.67,0.577040599302651,-7.90887149827023,0.563095301330378,3.07060829451643,-8.96761118278709,-8.65153917211404,-2.15590461414028,0.0243472168938441,-0.0823748176269667,-0.978255487411283,"1"
"1025",8833,"4",8721,9823,-0.0315720891973797,0.843883689492941,3.9,3.6,1.83,3.7,3.3,1.9,3.75,3.6,1.91,3.8,3.5,1.91,0.556043163311257,25.795982347002,5.38350703980707,0.588695485972105,2.13831425477587,8.23560991175529,3.88685020130391,-0.716788677120952,0.0119471908536503,0.586325387910854,"-1"
"1026",8834,"4",9788,10269,-0.88570406882845,2.18719197739847,2.45,3.5,2.6,2.6,3.3,2.4,2.62,3.3,2.6,2.6,3.3,2.6,-0.997817215407998,-10.8883666638709,41.9744997058329,-1.5886728756387,-0.6497052954383,3.27276075132914,6.99546577026925,0.971498354613498,0.0826431723542287,0.999989240754762,"0"
"1027",8835,"4",8178,10269,2.70948068080932,1.9619185377378,1.72,3.8,4.75,1.72,3.4,4.4,1.8,3.5,4.5,1.7,3.75,4.75,-0.0190063610380439,-8.29136536573039,6.07613257192186,1.0167771005383,-9.55217659496211,9.49572611223847,50.5208071263647,0.94027322346804,0.0764145411330209,0.463040398359909,"0"
"1028",8836,"4",10189,9905,3.43907187112398,1.64526819670573,1.62,3.9,5,1.55,3.7,5.4,1.62,3.75,5.5,1.62,4,5,0.596240737132064,-0.732309402044528,1.06921761914693,2.57700375720705,5.2026948610605,-2.28127000383047,4.40610125219053,0.149117845423919,-0.0452945964969753,0.854019689043727,"0"
"1029",8837,"4",9790,9823,0.611535764668014,2.46878342749551,6.25,3.8,1.55,5,3.6,1.6,6,4,1.53,6,4.2,1.5,-0.998946288990724,-12.3708457119962,8.09967341165384,-0.0886599914282937,-7.25584219561643,4.86432166581501,4.48439057266448,-0.908141166918553,-0.0411816603423454,0.372371136174185,"0"
"1030",8838,"4",8165,9789,0.240703547388231,1.02444305480458,5.75,3.9,1.57,5,3.6,1.6,5.5,3.75,1.62,6,4,1.53,0.869939778869831,-8.16762713002895,12.1811178515364,2.70883893279974,1.62248347530162,-0.300425328139233,52.6484035374473,-0.0133205848390913,-0.0205946686496569,0.924242367681934,"-1"
"1031",8839,"4",8358,8697,1.69735713778808,0.999573511537164,3.25,3.5,2.1,3.1,3.3,2.1,3.1,3.4,2.25,3.2,3.3,2.2,0.803362704028803,-20.7506690527864,0.825645180945115,1.78205680056243,8.47411353158514,7.65598197372029,51.2360396780336,0.17360972352389,0.0545837664823786,0.588273612282834,"0"
"1032",8840,"4",8350,8722,-0.190674620923675,-0.496847976231948,1.83,3.6,4.4,1.8,3.4,4,1.83,3.4,4.5,1.8,3.5,4.33,-0.715089427318,-3.69109068127304,0.205536730112404,-0.261571612050949,-8.5851203661515,-1.75516020363516,4.85570094412936,-0.680062367654677,0.0477792814724598,-0.237564575942333,"-1"
"1033",8841,"4",8226,8406,1.83549686117041,2.00909217935987,1.6,3.75,5.5,1.65,3.5,4.6,1.62,3.75,5.5,1.57,3.8,6,0.408546561769813,2.46284076017767,32.0488155883445,0.598923690725788,5.60327421066961,7.4813715517864,52.1917388999828,0.998367450009541,-0.0163483665159995,-0.14145295164715,"0"
"1034",8842,"4",8721,9788,-0.523798206555002,0.940029478166252,2.75,3.4,2.45,2.5,3.35,2.5,2.75,3.3,2.5,2.88,3.3,2.4,-0.444201020291191,-7.32780567440967,0.0105482052696002,0.398135724520065,-0.787052379106575,-0.467837170857001,-4.28049255814647,-0.0870572106020492,-0.031124586014371,-0.73696192284681,"0"
"1035",8843,"4",8177,9904,0.0357524996923373,2.42359375022352,2.5,3.25,2.9,2.4,3.3,2.65,2.38,3.4,2.88,2.4,3.3,2.88,0.983197676375384,9.8805084285656,0.0224520431284246,-1.21033494003405,8.89443995484111,3.09347996610818,4.04278772961957,0.920032907163639,8.60995447075072e-05,-0.98444343585084,"-1"
"1036",8844,"4",9789,8178,2.76471220228925,-0.343010097043589,1.4,4.4,7.75,1.45,3.9,6.5,1.4,4.5,8,1.4,4.5,7.5,0.943859939096865,36.2254134125233,1.2026613899031,-4.03851228139874,-2.25913298685846,6.55077918919727,-2.15087758138542,-0.227415529557486,-0.0121262718253635,-0.172889553404024,"1"
"1037",8845,"4",9823,8350,1.06118340289975,0.00584904360584915,1.14,7.75,15.5,1.15,6.2,14,1.14,8,15,1.14,7.5,15,0.999361943547063,-10.7835209850359,19.8488170188578,1.50150640646254,5.33384759339454,0.5927799571593,-1.65305891840413,-0.342096864966129,-0.024146712067778,-0.998204116261368,"1"
"1038",8846,"4",8697,8226,1.26841799069464,-0.126606912119314,1.91,3.4,4,1.85,3.4,3.8,1.83,3.6,4.2,1.83,3.4,4.33,0.390874608586974,9.13827869778338,0.835926830322601,1.56476473125331,-6.70310366539557,-9.67894760492691,4.9712380185237,-0.927806052647914,0.00617647335926187,-0.893004751573255,"0"
"1039",8847,"4",9905,9904,-0.707263069798823,-0.192831596359611,1.95,3.3,3.95,2,3.3,3.3,1.91,3.4,4,1.91,3.4,4,-0.920912359169532,-8.41477488701895,1.99011623731675,-0.655523935031048,-8.77794074490255,7.69579177601532,4.07945522958762,-0.52419158587423,0.0225768918692056,-0.640780179172139,"0"
"1040",8848,"4",10269,8177,3.65058267056706,0.918420133413747,1.83,3.6,4.1,1.8,3.4,4,1.8,3.5,4.5,1.8,3.5,4.33,-0.962459632415033,-6.94042338005771,24.9415768823864,0.82200455640212,-11.0703486115211,1.69025279106684,-2.17870259825208,-0.0453247653186819,0.0176553113081279,0.725831017798314,"1"
"1041",8849,"4",8722,9790,-0.348490827693931,1.48679335764609,3,3.5,2.35,2.8,3.2,2.3,3,3.4,2.3,2.88,3.3,2.38,0.808135060552227,12.2044640020075,2.09825314301825,3.10988719828023,0.602867130313651,-7.40399702188182,5.23215675200591,0.881707807202006,0.0048675690602336,-0.658661881064974,"-1"
"1042",8850,"4",8721,8358,2.29134862367544,3.25867024925537,1.7,3.9,4.75,1.7,3.5,4.4,1.67,3.75,5,1.7,3.75,4.75,-0.403047757203432,9.45422422032772,443.330364446494,-0.740113033204486,8.54841664631366,-1.72607965899172,51.1476723186076,0.254325647499296,-0.0949566742123287,-0.236952720936937,"1"
"1043",8851,"4",9788,10189,1.64825658587167,0.686933398246765,2.4,3.4,2.95,2.5,3.2,2.6,2.38,3.4,2.88,2.3,3.4,2.88,0.864519783389475,26.5436072668038,20.4879443817813,1.58289692930068,-9.30632096592751,7.7364033853823,-2.975766828888,0.771736495233304,-0.116922462205321,0.725779098578105,"1"
"1044",8852,"4",8406,8165,-1.09170392646662,-1.35614065336995,2.7,3.25,2.7,2.5,3.2,2.6,2.5,3.3,2.75,2.6,3.25,2.62,-0.960396116992181,25.8086994392347,1.55104877645728,-0.41584514762215,9.79229748548129,-3.12704162397401,-3.53051205208061,-0.840402306194717,-0.0238716530031217,0.210477744200751,"0"
"1045",8853,"4",8178,8406,6.25683094522569,1.73110526031815,1.48,4.2,6.5,1.45,3.9,6.5,1.5,4,7,1.5,4,6.5,0.999895734777581,1.42520658547044,160.331524536023,1.78677356605669,10.7971162709925,-5.93944202563824,4.80689349292521,0.702790616210677,-0.0851755703527746,-0.573118216774395,"1"
"1046",8854,"4",10189,8721,2.32769142418087,-0.194359384244308,1.65,3.8,5,1.7,3.5,4.4,1.62,3.75,5.5,1.67,3.75,5,-0.497426532469908,-19.7945196752295,227.172062840808,-0.739044478561947,-11.2507897195786,-9.08436684096115,-0.72166665867104,-0.324773628286636,0.120181158331532,0.543672560862955,"1"
"1047",8855,"4",9790,8697,0.730743414384288,1.84367299661972,2.15,3.5,3.4,2.2,3.3,2.9,2.1,3.4,3.4,2.1,3.4,3.3,0.611083844685122,7.54060644108663,224.107579445106,0.478574092262442,-7.37867846603659,5.64835466780942,401.30269391416,-0.830627260207128,0.0662312901037306,0.867544060375552,"-1"
"1048",8856,"4",9904,10269,6.33808438146087,3.33431979897432,2.35,3.2,3,2.3,3.2,2.8,2.38,3.4,2.88,2.5,3.25,2.75,-0.914209999666365,22.9572963216289,2.64725110526049,-7.50695058408577,-3.04235193511087,-7.12583246913755,50.901802088364,0.788896706220726,0.0725211809970575,0.99998011489413,"1"
"1049",8857,"4",8165,8722,1.97093364431227,0.621629468398169,1.78,3.7,4.6,1.85,3.4,3.8,1.8,3.5,4.5,1.8,3.5,4.33,0.169986060360506,17.9191397046029,9.02633714682262,-0.90753499863604,-2.72371136796411,0.718808057763928,1.64070535530004,0.844024573221529,0.00120640264955203,-0.970609262395962,"1"
"1050",8858,"4",8358,9823,-2.33112463795607,-1.29869421687908,9.5,5,1.31,7.3,4.5,1.35,9,5,1.33,10,5,1.3,0.299064447061446,-1.12618455048477,54.8160413831859,-0.522400362074313,-3.23896763647221,-0.365847951969541,-1.69325968244249,0.348203927927678,-0.00862449501437939,0.989303015686886,"0"
"1051",8859,"4",8350,9788,2.24846970305665,2.32656986778602,3.3,3.2,2.2,2.8,3.2,2.3,3.25,3.3,2.2,3.1,3.3,2.25,0.883834893990447,-8.39594573195729,0.924924541074303,-1.59779693580563,4.42021377829982,-9.43237793887124,51.3650310510291,-0.999564077458006,0.0374657686018144,0.321733668320361,"-1"
"1052",8860,"4",8226,9905,-0.44257762991512,-0.469548044959083,2.35,3.3,3.1,2.1,3.3,3.1,2.2,3.4,3.2,2.3,3.3,3,0.992327818189496,0.719329267079644,4.88216468761117,-0.919307778291743,0.112061614211599,6.87594120654329,5.30072403183171,-0.950515122774699,0.000137954770503716,0.59644131857082,"0"
"1053",8861,"4",8177,9789,-1.25151487624364,2.23727252101526,6.5,4,1.5,5.4,3.7,1.55,7,4,1.5,7,4.2,1.44,-0.90038887623251,13.8040005031399,0.939426721763328,-3.28244179522978,1.27065941710568,3.97006904977584,2.39664186740075,0.888237871502769,0.0455063504371168,0.998164276907595,"-1"
"1054",8862,"4",9789,9904,1.26090302033452,0.170600309269503,1.3,5.25,9,1.3,4.8,8.5,1.29,5,11,1.25,5.5,11,0.998672240581104,14.4820484698991,0.165701912394346,-1.18486727641708,5.26665814648106,3.27182621170993,6.09721323161606,-0.601445612680215,0.0402001333177285,-0.102193176112983,"1"
"1055",8863,"4",9823,10189,0.676045931640927,0.0619576466269791,1.5,4.5,6.25,1.5,3.8,5.7,1.44,4.33,7,1.44,4.33,7,-0.446035531957627,-21.6118830892392,195.374362169831,2.09411130530223,-8.55038118675571,2.84702924110206,-0.857914415299083,-0.0884586459993049,0.0497551450515286,-0.971348103362341,"1"
"1056",8864,"4",8697,8165,0.449922497062662,0.517990428488702,1.72,3.75,4.5,1.65,3.5,4.6,1.73,3.75,4.5,1.8,3.5,4.33,-0.481544304850573,-10.4450263341458,0.718430151195892,2.38564303790641,7.48399984961566,0.272399838263949,5.27703973425507,0.67988497766938,0.046440769001741,0.900571607012449,"-1"
"1057",8865,"4",9905,8350,4.47337953364852,-0.34502985351719,1.75,3.5,4.75,1.8,3.4,4,1.73,3.6,4.75,1.75,3.5,4.75,0.142110702795183,2.6974734221112,1557.92151021481,0.74840355064716,-4.48133204829137,-6.16758248746654,-2.04118609093793,0.835555527488502,-0.0878715092017053,-0.744258326487409,"1"
"1058",8866,"4",10269,8358,4.37732751968274,0.239536271663383,1.72,3.75,4.5,1.6,3.6,5,1.67,3.75,5,1.67,3.75,5,0.385831394257693,-1.67432431579097,34.406388448072,-0.0740714398989626,-8.1437199790678,3.53846569478273,5.73100478176921,-0.507202006929553,0.00491001294290916,0.509538135327387,"1"
"1059",8867,"4",8722,8178,-2.94123393009762,2.56047322577797,3.8,3.5,2,3.7,3.3,1.9,4,3.4,1.91,3.6,3.4,2,-0.277051727427593,-6.41885225306775,0.970081967629845,1.55217635297963,-1.54725871026112,-9.75606784968175,51.0205382828564,-0.733866961890531,-0.00345995983728224,0.507362672110768,"-1"
"1060",8868,"4",8721,8226,2.97551401704845,1.91346732783131,2.25,3.3,3.1,2,3.3,3.3,2.2,3.3,3.25,2.2,3.3,3.2,0.209685104931626,24.6521331854475,4.83249210650245,2.18823659989626,-7.10935124234294,9.17221862901891,51.9506590466277,-0.617236469437093,0.00255349941914651,0.791977633365908,"-1"
"1061",8869,"4",9788,9790,1.71278818672867,1.47988747898489,1.72,3.7,5,1.75,3.4,4.3,1.73,3.75,4.5,1.73,3.6,4.75,0.480644089921308,-0.272340392573978,1.73424447522106,1.70851472015269,2.25321366975433,-2.36079006988287,4.3147901312519,-0.911092346316728,0.0185934967256551,0.736992967347894,"0"
"1062",8870,"4",8406,8177,4.10351752426337,-0.454555970616639,2.8,3.3,2.45,2.7,3,2.6,2.5,3.2,2.8,2.5,3.25,2.75,-0.526898183669264,10.2395960395962,9.07907657538844,-3.90401715755932,1.12001195221205,6.13902758628082,-2.33149056241876,0.839142998309579,0.0505881381365032,-0.361236311199613,"1"
"1063",8871,"4",9789,9905,1.19823092123893,1.94425405724905,1.31,5,9.5,1.32,4.8,8.4,1.25,5.5,12,1.29,5,10.5,-0.901345241567399,-3.19662784416622,270.896723377187,-0.683172151733525,0.300763599908698,-4.15326584070501,4.15445309468102,0.999742242543826,-0.047584961907029,-0.999965668055781,"1"
"1064",8872,"4",8178,9823,4.71881683322528,1.10135744162835,4.5,3.75,1.78,4,3.4,1.8,4.33,3.6,1.8,4.33,3.5,1.8,0.436196363609895,17.2915007943467,18.6865545753938,-0.559770187142134,1.82382032464457,-1.88856022062521,-3.06889204031188,0.878693805671449,-0.0382684341136491,-0.403247757791319,"1"
"1065",8873,"4",9790,10269,0.803270295673934,3.62836543051526,2.05,3.4,3.5,2,3.3,3.3,2,3.5,3.6,1.95,3.4,3.8,-0.315366390014838,-2.0669357243594,0.63033418909354,0.538028843078464,-5.64605618767207,4.01276415077933,2978.38382044599,0.822766063036259,0.0185842613828846,0.478934927668051,"-1"
"1066",8874,"4",9904,8406,3.36391671312053,1.4014455396682,1.67,3.6,5.25,1.7,3.5,4.4,1.7,3.6,5,1.73,3.6,4.75,-0.995176483425917,8.05728962608885,49.7191805602584,1.82536592570613,8.10648850793882,-3.49969473722968,52.2911365965214,0.707639736674207,-0.0124778199167991,0.405967905054997,"0"
"1067",8875,"4",8165,9788,1.78480368394126,0.655436087166891,3,3.2,2.35,2.7,3.2,2.4,2.9,3.3,2.38,2.8,3.2,2.5,0.445715085402852,24.565550379824,16.9463693616467,0.580304223336226,-10.171469592709,-0.826888652878221,-0.448424723356201,0.901332851076596,0.0532882811493191,0.835949961208069,"1"
"1068",8876,"4",8358,10189,2.51758614667635,1.3903958434239,4,3.6,1.85,3.7,3.3,1.9,3.75,3.6,1.91,3.8,3.5,1.91,-0.995293294677163,-20.2150422575339,8.58699906394361,0.072294250321197,8.5969470560581,-8.85717443395787,3.75924608375319,-0.0205718964755635,-0.0229080409916674,0.994231844663329,"1"
"1069",8877,"4",8350,8721,1.33186915103573,-0.324890253134072,2.3,3.2,3.1,2.25,3.3,2.85,2.3,3.3,3.1,2.3,3.3,3,-0.998310363043337,13.8629071164005,0.0165546746563408,-1.0364495231468,-5.1990083453667,3.41416610613677,-3.84563644029785,-0.844104575837209,0.0405318667191752,-0.198768066127325,"0"
"1070",8878,"4",8226,8722,1.95800316389594,0.246363225625828,1.62,3.8,5.25,1.7,3.5,4.4,1.57,3.75,6,1.62,3.75,5.5,0.970463389587904,-10.3667987074629,1.04827185289601,-1.79007223711148,-9.49503925725812,4.93909415256894,4.0663724071798,-0.4083957720934,0.0441463261705667,-0.32804943702115,"0"
"1071",8879,"4",8177,8697,0.260958825303073,-0.807717046234757,2.5,3.5,2.6,2.55,3.2,2.55,2.5,3.4,2.7,2.5,3.25,2.75,0.417374495826509,3.5918788781307,0.0366225855049833,-0.880844980859844,4.52639374433129,-2.91903890825676,-1.4426617843931,-0.787120841784344,0.0851045797403411,-0.612084616731801,"1"
"1072",8880,"4",9823,8226,8.36312919175154,-0.166561708785594,1.25,5.75,10.5,1.25,5,10,1.25,5.5,12,1.25,5.5,11,-0.797482811900758,11.7095436873888,326.112487036858,-0.587593169783795,-5.55104134586704,6.81821012512222,4.89803729378179,-0.921219239622765,0.0142146437558985,0.10231417422639,"1"
"1073",8881,"4",10189,9790,2.02777640428985,2.29309069248848,1.78,3.7,4.2,1.75,3.4,4.3,1.8,3.6,4.33,1.75,3.6,4.5,0.379076560641043,10.7541032506407,7.32009180033836,2.43835080242466,8.21399435179261,5.07859365184403,6.10869027232623,-0.723472996399032,-0.0257410705052841,0.199684593126507,"1"
"1074",8882,"4",8697,9904,0.097593947724171,1.05167277599685,2,3.5,3.5,2,3.3,3.3,1.95,3.5,3.75,2,3.4,3.6,-0.360033516131825,-11.5793559983206,0.116337228241591,-1.72931461344807,9.88967428256345,-10.3993265275444,-1.75866409354662,0.0403998174486695,0.080118099492646,-0.0414348623390889,"1"
"1075",8883,"4",9905,8165,1.29091346346824,2.17553551821038,1.85,3.5,4.1,1.95,3.3,3.6,1.91,3.4,4,1.95,3.4,3.75,-0.74819184819636,17.2684881760444,4.59272617794509,0.244330394047982,-6.08505859821986,5.50515350052846,5.3094615652776,0.117082135128296,-0.0294278861300508,0.396201174904532,"1"
"1076",8884,"4",10269,8350,2.16912727857807,0.337056725984439,1.65,3.75,5,1.67,3.5,4.5,1.65,3.8,5,1.67,3.75,5,-0.940638148813111,-28.177821121656,17.5895341371689,-1.42358795465459,6.02915978746044,-1.52553163263893,-2.38398003773728,0.714773569906853,-0.0417970108224822,0.991659029330272,"0"
"1077",8885,"4",8722,8177,1.46724466301882,-0.0556816596072167,2.45,3.3,2.95,2.4,3.2,2.7,2.3,3.4,3,2.4,3.25,2.88,-0.803393238047561,-5.87455430537142,0.0514031580449373,2.22680529075675,-1.13510589927259,1.56877449843351,-0.910368218852877,-0.0323565341938122,-0.0108388779599781,-0.840761423809634,"1"
"1078",8886,"4",8721,8178,1.10757488094401,2.77727007563226,2.9,3.5,2.4,2.7,3.2,2.4,2.88,3.4,2.38,3,3.3,2.3,-0.637476737307871,12.0737617292514,13.0636436501181,0.828504535384913,2.53119370654208,-1.27821464371677,51.211496567407,0.945429363235719,-0.0841602749626459,0.894627667476916,"1"
"1079",8887,"4",9788,8358,2.0923314852829,-0.379660058068112,1.53,4.1,5.75,1.55,3.7,5.4,1.53,4,6,1.53,4.2,5.5,0.896353307780001,7.3817161909013,0.638109292229447,1.58346894051924,0.18563195677995,6.96397239448593,-3.25552856869109,0.821214789592437,-0.055681677417045,0.556488114376931,"0"
"1080",8888,"4",8406,9789,0.563611598136435,-0.224572526989505,7.75,4.4,1.4,7,4.1,1.4,8,4.5,1.4,8.5,4.5,1.36,-0.119948872289207,9.41772887142799,0.448257539595783,-0.676647903471826,-1.80122007883093,4.10754435342725,-1.56317958233829,0.163482808391568,0.0247632051491866,0.85065711698835,"0"
"1081",8889,"4",9789,8697,1.80285946909171,1.15161900152452,1.36,4.75,8,1.4,4.1,7,1.36,4.5,9,1.36,4.5,8.5,0.562511267671952,3.33825567183426,8.46957654975754,1.6955607611251,7.9873512928554,-6.41219612578916,-2.30460412575688,-0.630464916341295,0.0115526172510288,-0.449968050347213,"1"
"1082",8890,"4",8178,9788,0.644434617771287,1.91454484732822,2.2,3.25,3.5,2,3.3,3.3,2,3.4,3.75,2.05,3.4,3.5,0.658121631250419,14.7062960642383,81.2205335049676,1.86221502955022,-3.73624513491644,-1.19600453103281,52.1653044897435,-0.509507984819396,-0.0157890171190848,0.0266146896671794,"-1"
"1083",8891,"4",9790,8358,1.57890408499018,3.82244874536991,1.72,3.7,4.6,1.75,3.4,4.3,1.8,3.5,4.5,1.8,3.6,4.2,0.976892788639682,10.848673841066,0.469137671016924,2.18662436421563,-6.12592170683638,-4.93538899641913,400.349179465216,0.846287861176339,0.0374163633492002,-0.699035122227523,"-1"
"1084",8892,"4",9904,8722,2.82701703332199,1.0112522454001,1.57,4,6,1.65,3.5,4.6,1.62,3.75,5.5,1.57,3.75,6,-0.965366495575314,-13.3008163817555,40.3755357575861,2.9674897039532,6.51889453455548,4.37359260474216,2.78102886063284,0.88138896292586,-0.0107068800585958,0.934127889321776,"1"
"1085",8893,"4",8165,8721,-1.31794973120437,4.21990074869245,2.05,3.3,3.6,2,3.3,3.3,2.1,3.3,3.5,2,3.4,3.6,0.865968607768714,22.5769743420522,1.11357583153275,2.22575766713322,5.47440126140395,3.8345570742839,400.482761877891,-0.914239625013145,-0.0452413623517216,0.739010911245699,"-1"
"1086",8894,"4",8350,10189,-2.02778409197346,2.54423893475905,3.4,3.25,2.15,3,3.2,2.2,3.4,3.4,2.1,3.4,3.3,2.1,-0.243453907833314,17.803498009069,0.825224071944233,1.63887738344834,-3.3448100671188,-2.31935220607829,2977.88628788006,0.0156519190922753,0.0554561782988916,-0.714666586884964,"-1"
"1087",8895,"4",8226,10269,-4.73777851737431,2.47331128991209,2.4,3.3,3,2.5,3.2,2.6,2.4,3.3,2.88,2.4,3.3,2.88,-0.373172415973361,1.81947407726734,0.212986964622216,1.32497575613404,-0.0893915615571887,-9.17932128451603,51.3766903439068,-0.0401450159604661,0.13351627038575,0.851284942344045,"-1"
"1088",8896,"4",8406,9905,0.932223564430647,1.63527206610888,3.1,3.2,2.4,2.7,3.1,2.5,2.9,3.3,2.38,2.75,3.25,2.5,0.927792493750784,11.4832193418667,0.177541411255088,1.0643591895909,-7.07832879812573,4.41550468728411,3.50883614877728,0.98342773117526,0.0174323028660873,-0.881361081561842,"1"
"1089",8897,"4",8177,9823,0.998205469900567,4.81157543999143,9.25,4.75,1.33,7,4.1,1.4,9,4.5,1.36,8,4.33,1.4,0.971983568417201,-6.65232275863253,0.205551188924902,3.06237416729843,6.03192572477781,3.935453845696,162750.709962283,0.268174351706005,0.0396566058378398,-0.986250809734195,"-1"
"1090",8898,"4",9823,9904,2.36909832481755,1.60657625668682,1.18,7,12.5,1.2,5.5,12,1.17,7,15,1.17,7,15,0.725880970162845,16.1093758763,0.169478395168291,0.535855640423281,0.625341808597079,0.517623963957266,3.28748506014155,0.967564746277125,-0.0600566646973935,0.801761783779084,"1"
"1091",8899,"4",10189,8178,0.113489434762532,0.307848208816722,1.95,3.5,3.7,2,3.3,3.3,1.95,3.5,3.75,1.95,3.5,3.75,-0.659487180269891,0.0924162786083276,0.593812328415309,1.49617216013827,-6.02124365635464,-3.39937283743911,-3.24349993250634,-0.53207801815917,0.102322791745856,-0.788843968348789,"1"
"1092",8900,"4",8697,8406,-0.19780109702079,0.76853679632768,1.78,3.5,4.5,1.75,3.4,4.3,1.8,3.5,4.5,1.8,3.5,4.33,0.658756477449315,9.89973628819128,4.61479372380563,-0.00507585667411381,-3.34378055148337,7.70319453438044,3.16887440246074,-0.916473700757069,0.0209290800172742,0.275123445012222,"0"
"1093",8901,"4",9905,8177,1.30228387677132,2.02988467365503,1.75,3.5,5.25,1.72,3.45,4.4,1.67,3.75,5,1.7,3.5,5,0.318946464546714,-9.90287195672948,0.790910447094436,3.27929007425128,-2.06658827997694,-0.356243343673559,400.111663454826,-0.95703272084186,0.0267724896877581,-0.761229878842966,"-1"
